CLUSTER,2
INPUT,6
HIDDEN1,5
OUTPUT,4
LearningRate,0.25
Convergence,0.01
MaxTraining,10000000
DataDescriptionBegin
Input5,Base Distance For Rake Angle Measurement
Input7,Wheel Diameter
Input8,Profile Angle
Input11,Rake Angle
Input12,Circular Land
Input13,Small Core Diameter
Output0,Wheel Setting Angle
Output1,Minimum Wheel Width
Output2,Wheel Displacement
Output3,Distance Between Axes
DataDescriptionEnd
TrainingSetBegin,Input5,Input7,Input8,Input11,Input12,Input13,Output0,Output1,Output2,Output3,
TD9334,0.060008,28.1917,6.42857,1.43929,0.307088,0.600886,0.896286,0.445429,-0.318365,14.346,
TD9335,0.060008,28.1917,6.42857,1.46429,0.211438,0.627064,0.950929,0.530004,-0.187072,14.3937,
TD9336,0.060007,28.2386,5.29412,0.361765,0.269149,0.475997,1.12318,0.33851,-1.49876,13.7633,
TD9337,0.060008,28.1917,5.29412,1.18529,0.307088,0.476037,0.860353,0.431534,-0.746476,14.0987,
TD9338,0.060008,28.1917,4.11765,0.361765,0.206404,0.575916,1.39265,0.468788,0.009263,14.3838,
TD9339,0.060008,28.1917,5.29412,1.20588,0.312122,0.601893,0.882353,0.438381,-0.494362,14.3043,
TD9340,0.060008,28.1917,4.73684,1.07895,0.211438,0.452074,0.946211,0.504027,-0.910995,14.0785,
TD9341,0.060007,28.2386,4.73684,0.342105,0.273562,0.501941,1.11963,0.370279,-1.66714,13.7804,
TD9342,0.060008,28.1917,4.73684,0.323684,0.206404,0.525977,1.23463,0.467781,-1.4122,14.0171,
TD9343,0.060007,28.2386,4.73684,0.342105,0.273562,0.57695,1.14405,0.427286,-1.21567,14.1167,
TD9344,0.060008,28.1917,4.73684,1.07895,0.211438,0.576923,0.939,0.51913,-0.571486,14.2918,
TD9345,0.060007,28.2386,3.68421,0.342105,0.185316,0.602012,1.32232,0.500176,0.159195,14.4167,
TD9346,0.060007,28.2386,4.09091,0.931818,0.185316,0.477056,0.952455,0.524532,-1.13007,14.0812,
TD9347,0.060007,28.2386,4.09091,0.295455,0.185316,0.552065,1.20173,0.502471,-1.61666,14.0494,
TD9348,0.060008,28.1917,4.09091,0.295455,0.312122,0.576923,1.072,0.381595,-1.74043,13.8719,
TD9349,0.060007,28.2386,3.18182,0.295455,0.273562,0.602012,1.27736,0.403989,-0.331274,14.4079,
TD9350,0.060007,28.2386,2.91667,0.854167,0.185316,0.501941,1.09525,0.48994,-0.331451,14.3556,
TD9351,0.060008,28.1917,2.91667,0.25625,0.206404,0.525977,1.37579,0.422271,-0.88965,14.2962,
TD9352,0.060007,28.2386,3.75,0.25625,0.180904,0.576068,1.17946,0.51006,-1.76385,14.054,
TD9353,0.060007,28.2386,2.91667,0.270833,0.185316,0.602012,1.27783,0.484469,0.024532,14.4202,
TD9354,0.060007,28.2386,2.91667,0.839583,0.269149,0.600953,1.02429,0.430815,-0.13431,14.417,
TD9355,0.060008,28.1917,3.33333,0.759259,0.312122,0.452074,0.796111,0.408578,-2.02054,13.4511,
TD9356,0.060008,28.1917,3.33333,0.227778,0.206404,0.501007,1.12881,0.423278,-3.24547,13.2948,
TD9357,0.060008,28.1917,3.33333,0.759259,0.211438,0.526983,0.912222,0.492952,-1.59343,13.9654,
TD9358,0.060008,28.1917,2.59259,0.227778,0.307088,0.651027,1.19037,0.374346,-0.412203,14.4072,
TD9359,0.060007,28.2386,3.10345,0.706897,0.185316,0.477056,0.914759,0.501765,-2.12531,13.7506,
TD9360,0.060008,28.1917,2.41379,0.706897,0.312122,0.526983,1.01721,0.383407,-1.17358,14.2169,
TD9361,0.060007,28.2386,3.10345,0.212069,0.269149,0.551006,1.0479,0.387399,-3.30639,13.3027,
TD9362,0.060007,28.2386,2.41379,0.706897,0.273562,0.552065,1.02555,0.411931,-0.757148,14.3376,
TD9363,0.060008,28.1917,3.10345,0.212069,0.206404,0.575916,1.11352,0.461538,-2.83548,13.6998,
TD9364,0.060007,28.2386,3.10345,0.212069,0.269149,0.626015,1.06407,0.420049,-2.49065,13.8516,
TD9365,0.060007,28.2386,6.92308,0.473077,0.180904,0.501059,1.36108,0.478645,-0.718496,14.2174,
TD9366,0.060008,28.1917,5.38462,1.57692,0.312122,0.502014,1.11331,0.403343,-0.154249,14.3369,
TD9367,0.060008,28.1917,5.38462,0.5,0.211438,0.526983,1.53323,0.429118,-0.106927,14.3566,
TD9368,0.060007,28.2386,6.92308,1.55,0.180904,0.525944,1.00723,0.546417,-0.267384,14.3479,
TD9369,0.060007,28.2386,6.92308,1.57692,0.273562,0.527003,0.914077,0.468232,-0.333039,14.3205,
TD9370,0.060008,28.1917,6.92308,0.473077,0.307088,0.575916,1.16123,0.393476,-0.622433,14.2364,
TD9371,0.060008,28.1917,6.92308,0.473077,0.307088,0.600886,1.16223,0.405961,-0.546315,14.2843,
TD9372,0.060008,28.1917,6.92308,0.473077,0.307088,0.651027,1.14931,0.425292,-0.403544,14.3607,
TD9373,0.060008,28.1917,6.92308,1.55,0.206404,0.651027,0.958923,0.536649,-0.113774,14.415,
TD9374,0.060008,28.1917,6,1.34333,0.307088,0.525977,0.8814,0.438985,-0.49557,14.2404,
TD9375,0.060008,28.1917,6,1.34333,0.307088,0.550946,0.8876,0.4412,-0.455296,14.2741,
TD9376,0.060007,28.2386,6,1.36667,0.273562,0.552065,0.912867,0.469643,-0.417049,14.3175,
TD9377,0.060007,28.2386,6,0.433333,0.185316,0.57695,1.26513,0.527886,-0.602541,14.3161,
TD9378,0.060007,28.2386,6,0.433333,0.273562,0.57695,1.1814,0.430992,-0.750441,14.2459,
TD9379,0.060008,28.1917,6,1.34333,0.307088,0.600886,0.894867,0.444623,-0.373741,14.3335,
TD9380,0.060007,28.2386,6,0.433333,0.273562,0.627074,1.1634,0.452877,-0.564772,14.3405,
TD9381,0.060008,28.1917,4.66667,0.433333,0.312122,0.652034,1.27607,0.394482,0.048731,14.4213,
TD9382,0.060007,28.2386,5,1.11944,0.180904,0.450935,0.985722,0.530709,-0.798094,14.1543,
TD9383,0.060007,28.2386,5,0.361111,0.185316,0.501941,1.2705,0.477762,-1.35139,14.0397,
TD9384,0.060007,28.2386,5,1.11944,0.269149,0.525944,0.912,0.466643,-0.697494,14.219,
TD9385,0.060008,28.1917,5,1.11944,0.307088,0.550946,0.882611,0.437576,-0.678816,14.2088,
TD9386,0.060008,28.1917,5,0.361111,0.312122,0.576923,1.10578,0.388441,-1.15848,14.0697,
TD9387,0.060007,28.2386,5,0.341667,0.269149,0.626015,1.14794,0.45323,-0.84557,14.2797,
TD9388,0.060008,28.1917,3.5,0.3075,0.206404,0.525977,1.4247,0.432139,-0.489126,14.3323,
TD9389,0.060007,28.2386,4.5,1.0075,0.269149,0.525944,0.9054,0.46329,-0.880515,14.1636,
TD9390,0.060007,28.2386,4.5,1.025,0.185316,0.627074,0.9357,0.541652,-0.483233,14.3733,
TD9391,0.060008,28.1917,4.09091,0.279545,0.206404,0.451067,1.16441,0.371124,-2.58598,13.33,
TD9392,0.060008,28.1917,3.18182,0.279545,0.206404,0.600886,1.3005,0.46919,-0.009867,14.3963,
TD9393,0.060008,28.1917,6.42857,1.45,0.30447,0.501208,0.874143,0.439791,-0.456504,14.2318,
TD9394,0.060007,28.2386,6.42857,0.45,0.178609,0.526121,1.329,0.504412,-0.707907,14.2489,
TD9395,0.060008,28.1917,6.42857,0.45,0.203786,0.551148,1.28643,0.491744,-0.647201,14.2537,
TD9396,0.060008,28.1917,6.42857,1.45,0.30447,0.601087,0.896,0.447845,-0.313331,14.3476,
TD9397,0.060008,28.1917,6.42857,1.45,0.203786,0.626259,0.958429,0.536851,-0.183447,14.3941,
TD9398,0.060007,28.2386,5.29412,0.370588,0.266855,0.476174,1.12829,0.344688,-1.48535,13.7796,
TD9399,0.060008,28.1917,5.29412,1.19412,0.30447,0.476238,0.861529,0.434152,-0.739025,14.1041,
TD9400,0.060008,28.1917,5.29412,0.370588,0.203786,0.576118,1.23206,0.504833,-0.842529,14.2346,
TD9401,0.060008,28.1917,5.29412,1.19412,0.203786,0.601087,0.949412,0.531212,-0.378776,14.3486,
TD9402,0.060008,28.1917,5.29412,1.19412,0.30447,0.601087,0.890882,0.444422,-0.491945,14.3063,
TD9403,0.060008,28.1917,5.29412,1.19412,0.203786,0.626259,0.943412,0.53242,-0.328836,14.3729,
TD9404,0.060008,28.1917,4.73684,1.06842,0.203786,0.451269,0.956895,0.509867,-0.915022,14.0812,
TD9405,0.060007,28.2386,4.73684,0.331579,0.266855,0.501235,1.13505,0.374691,-1.68196,13.7857,
TD9406,0.060008,28.1917,4.73684,0.331579,0.203786,0.526178,1.23405,0.47201,-1.39368,14.026,
TD9407,0.060007,28.2386,4.73684,0.331579,0.266855,0.576244,1.15511,0.432933,-1.21761,14.1209,
TD9408,0.060008,28.1917,4.73684,1.06842,0.203786,0.576118,0.946263,0.525574,-0.56907,14.2936,
TD9409,0.060008,28.1917,4.73684,1.06842,0.203786,0.601087,0.941316,0.526983,-0.506645,14.3248,
TD9410,0.060007,28.2386,4.09091,0.922727,0.178609,0.476174,0.960682,0.529827,-1.13466,14.0833,
TD9411,0.060007,28.2386,4.09091,0.286364,0.178609,0.551182,1.21141,0.508648,-1.62037,14.0535,
TD9412,0.060007,28.2386,4.09091,0.286364,0.266855,0.60113,1.12346,0.437875,-1.476,14.0902,
TD9413,0.060007,28.2386,3.75,0.845833,0.178609,0.501235,0.948708,0.527356,-1.27497,14.0734,
TD9414,0.060008,28.1917,3.75,0.2625,0.203786,0.526178,1.17388,0.458317,-2.28031,13.7505,
TD9415,0.060007,28.2386,3.75,0.2625,0.178609,0.576244,1.17783,0.51306,-1.74356,14.0612,
TD9416,0.060007,28.2386,3.75,0.2625,0.178609,0.60113,1.16362,0.522591,-1.53424,14.1463,
TD9417,0.060008,28.1917,3.33333,0.751852,0.30447,0.451269,0.807148,0.413008,-2.04108,13.4575,
TD9418,0.060008,28.1917,3.33333,0.751852,0.203786,0.526178,0.919519,0.498792,-1.59666,13.97,
TD9419,0.060007,28.2386,3.33333,0.751852,0.178609,0.576244,0.928556,0.522414,-1.30639,14.1565,
TD9420,0.060008,28.1917,3.33333,0.233333,0.30447,0.651228,1.04996,0.402336,-1.97281,13.9833,
TD9421,0.060007,28.2386,3.10345,0.7,0.178609,0.476174,0.922034,0.50653,-2.13696,13.7541,
TD9422,0.060007,28.2386,3.10345,0.217241,0.266855,0.501235,1.0011,0.351041,-3.7365,12.7796,
TD9423,0.060007,28.2386,3.10345,0.217241,0.178609,0.526121,1.13617,0.464702,-3.34769,13.4619,
TD9424,0.060008,28.1917,3.10345,0.7,0.30447,0.526178,0.83869,0.414217,-2.0592,13.6746,
TD9425,0.060007,28.2386,3.10345,0.7,0.266855,0.551182,0.875241,0.443699,-1.88157,13.8798,
TD9426,0.060008,28.1917,3.10345,0.217241,0.203786,0.576118,1.11303,0.464962,-2.80608,13.7135,
TD9427,0.060007,28.2386,3.10345,0.217241,0.266855,0.626191,1.06355,0.422697,-2.46629,13.8627,
TD9428,0.060007,28.2386,6.92308,0.484615,0.178609,0.501235,1.35992,0.48288,-0.707377,14.222,
TD9429,0.060008,28.1917,6.92308,1.56154,0.30447,0.501208,0.873308,0.440395,-0.389046,14.2533,
TD9430,0.060008,28.1917,6.92308,0.484615,0.203786,0.526178,1.31462,0.473419,-0.646395,14.2286,
TD9431,0.060007,28.2386,6.92308,1.56154,0.178609,0.526121,1.00585,0.548712,-0.262619,14.3491,
TD9432,0.060007,28.2386,6.92308,1.56154,0.266855,0.526121,0.924923,0.472997,-0.333039,14.3212,
TD9433,0.060008,28.1917,6.92308,0.484615,0.30447,0.576118,1.16231,0.3971,-0.613572,14.2408,
TD9434,0.060008,28.1917,6.92308,1.56154,0.203786,0.576118,0.976923,0.532823,-0.211035,14.3621,
TD9435,0.060008,28.1917,6.92308,0.484615,0.30447,0.601087,1.16254,0.409384,-0.538059,14.288,
TD9436,0.060007,28.2386,6.92308,0.484615,0.178609,0.651253,1.23354,0.560184,-0.230498,14.4275,
TD9437,0.060008,28.1917,6.92308,0.484615,0.30447,0.651228,1.14869,0.428514,-0.396496,14.3629,
TD9438,0.060008,28.1917,6.92308,1.56154,0.203786,0.651228,0.957615,0.539066,-0.109948,14.4156,
TD9439,0.060008,28.1917,6,1.35333,0.30447,0.501208,0.873933,0.438985,-0.528997,14.2076,
TD9440,0.060008,28.1917,6,1.35333,0.30447,0.526178,0.881867,0.441603,-0.489529,14.2437,
TD9441,0.060008,28.1917,6,1.35333,0.30447,0.551148,0.887733,0.443617,-0.449255,14.2767,
TD9442,0.060007,28.2386,6,1.35333,0.266855,0.551182,0.922133,0.474938,-0.416696,14.3186,
TD9443,0.060007,28.2386,6,0.42,0.178609,0.576244,1.27567,0.534416,-0.6006,14.3177,
TD9444,0.060008,28.1917,6,1.35333,0.30447,0.601087,0.894467,0.44704,-0.368304,14.3353,
TD9445,0.060007,28.2386,6,0.42,0.178609,0.626191,1.23033,0.553653,-0.422344,14.3858,
TD9446,0.060007,28.2386,6,0.42,0.266855,0.626191,1.1734,0.459054,-0.561948,14.3424,
TD9447,0.060007,28.2386,6,1.35333,0.178609,0.626191,0.963867,0.558242,-0.203848,14.416,
TD9448,0.060008,28.1917,6,0.42,0.203786,0.651228,1.1948,0.533629,-0.380588,14.3818,
TD9449,0.060008,28.1917,6,0.42,0.30447,0.651228,1.13087,0.428715,-0.536246,14.3345,
TD9450,0.060007,28.2386,5,1.12778,0.178609,0.451112,0.984722,0.533357,-0.78874,14.1585,
TD9451,0.060007,28.2386,5,0.35,0.178609,0.501235,1.28361,0.483586,-1.35739,14.0434,
TD9452,0.060007,28.2386,5,1.12778,0.266855,0.526121,0.911444,0.468938,-0.689552,14.2227,
TD9453,0.060008,28.1917,5,1.12778,0.30447,0.551148,0.882611,0.439992,-0.670963,14.2126,
TD9454,0.060008,28.1917,5,0.35,0.203786,0.576118,1.22106,0.503423,-0.954491,14.2092,
TD9455,0.060007,28.2386,5,0.35,0.266855,0.626191,1.14667,0.456054,-0.834451,14.2836,
TD9456,0.060007,28.2386,4.5,0.315,0.178609,0.476174,1.25895,0.454642,-1.89552,13.8182,
TD9457,0.060007,28.2386,4.5,0.315,0.178609,0.501235,1.2562,0.47988,-1.6869,13.9448,
TD9458,0.060008,28.1917,4.5,0.315,0.203786,0.526178,1.22195,0.469996,-1.55115,13.9797,
TD9459,0.060007,28.2386,4.5,1.015,0.266855,0.526121,0.9049,0.465584,-0.871338,14.1682,
TD9460,0.060008,28.1917,4.5,1.015,0.203786,0.601087,0.93765,0.524567,-0.57793,14.3107,
TD9461,0.060007,28.2386,4.5,1.015,0.178609,0.626191,0.94115,0.547476,-0.480586,14.3742,
TD9462,0.060008,28.1917,4.09091,0.286364,0.203786,0.451269,1.16891,0.378776,-2.56283,13.357,
TD9463,0.060008,28.1917,4.09091,0.286364,0.203786,0.601087,1.16727,0.503625,-1.3091,14.1577,
TD9464,0.060008,28.1917,6,1.35,0.203383,0.475433,0.979333,0.518526,-0.498792,14.2308,
TD9465,0.060008,28.1917,6,1.35,0.304068,0.475433,0.8648,0.436166,-0.570077,14.1669,
TD9466,0.060007,28.2386,6,0.416667,0.178256,0.625485,1.23227,0.55383,-0.425168,14.3849,
TD9467,0.059924,27.7104,6,0.416667,0.174922,0.625563,1.23513,0.55698,-0.4115,14.1233,
TD9468,0.060007,28.2386,5.29412,1.19118,0.178256,0.450582,0.992,0.534416,-0.6982,14.1846,
TD9469,0.059924,27.7104,5.29412,1.19118,0.174922,0.450468,0.995118,0.537236,-0.68133,13.9267,
TD9470,0.060007,28.2386,5.29412,1.19118,0.266502,0.550477,0.917353,0.47282,-0.55683,14.2824,
TD9471,0.059924,27.7104,5.29412,1.19118,0.261517,0.550398,0.921176,0.476966,-0.5407,14.0239,
TD9472,0.060008,28.1917,5.29412,1.19118,0.203383,0.600483,0.950647,0.531414,-0.380588,14.3478,
TD9473,0.060008,28.1917,5.29412,0.367647,0.304068,0.625453,1.12529,0.418647,-0.81031,14.2463,
TD9474,0.060008,28.1917,4.5,0.3125,0.304068,0.525574,1.07415,0.355014,-1.74648,13.7247,
TD9475,0.060007,28.2386,4.5,0.3125,0.178256,0.550477,1.23535,0.514649,-1.31874,14.1295,
TD9476,0.059924,27.7104,4.5,0.3125,0.174922,0.550398,1.2384,0.518012,-1.28698,13.8751,
TD9477,0.060007,28.2386,4.09091,0.920455,0.178256,0.475468,0.961864,0.529827,-1.1396,14.0812,
TD9478,0.059924,27.7104,4.09091,0.920455,0.174922,0.475407,0.964227,0.53256,-1.11309,13.8266,
TD9479,0.060008,28.1917,4.09091,0.920455,0.203383,0.500403,0.943455,0.511679,-1.07994,14.09,
TD9480,0.060008,28.1917,4.09091,0.284091,0.203383,0.600483,1.16886,0.503826,-1.31575,14.1557,
TD9481,0.060007,28.2386,3.6,0.25,0.266502,0.475468,1.0166,0.323332,-3.01694,12.9691,
TD9482,0.059924,27.7104,3.6,0.25,0.261517,0.475407,1.02912,0.33114,-2.9709,12.761,
TD9483,0.060008,28.1917,3.6,0.81,0.203383,0.525574,0.9292,0.505638,-1.33649,14.0467,
TD9484,0.060008,28.1917,3.6,0.81,0.304068,0.600483,0.8738,0.42791,-1.20117,14.116,
TD9485,0.060008,28.1917,3.6,0.25,0.203383,0.625453,1.13064,0.500403,-1.56182,14.1331,
TD9486,0.060008,28.1917,3.33333,0.75,0.304068,0.550544,0.856778,0.421063,-1.65807,13.8854,
TD9487,0.060008,28.1917,3.33333,0.231481,0.203383,0.600483,1.12615,0.483689,-2.12928,13.9573,
TD9488,0.060007,28.2386,3.33333,0.231481,0.266502,0.625485,1.07993,0.430462,-2.09495,13.9666,
TD9489,0.059924,27.7104,3.33333,0.231481,0.261517,0.625563,1.08333,0.435054,-2.04087,13.7219,
TD9490,0.060008,28.1917,3,0.208333,0.304068,0.525574,0.9519,0.331857,-3.74446,12.6983,
TD9491,0.060007,28.2386,3,0.208333,0.178256,0.575538,1.121,0.484292,-2.96558,13.7298,
TD9492,0.059924,27.7104,3,0.208333,0.174922,0.575511,1.1232,0.48753,-2.89955,13.4872,
TD9493,0.060008,28.1917,3,0.208333,0.203383,0.625453,1.0933,0.477044,-2.44925,13.9233,
TD9494,0.060007,28.2386,3,0.208333,0.266502,0.625485,1.05667,0.418461,-2.6839,13.7974,
TD9495,0.059924,27.7104,3,0.208333,0.261517,0.625563,1.06007,0.42293,-2.6176,13.5587,
TD9496,0.060007,28.2386,3,0.675,0.178256,0.650547,0.911667,0.511472,-1.29809,14.2416,
TD9497,0.059924,27.7104,3,0.675,0.174922,0.650502,0.912567,0.514202,-1.26567,13.9848,
TD9498,0.060008,28.1917,6.42857,1.44643,0.304068,0.625453,0.898643,0.449456,-0.278494,14.3707,
TD9499,0.060008,28.1917,5.625,1.26563,0.304068,0.525574,0.88175,0.440797,-0.565244,14.2197,
TD9500,0.060008,28.1917,5.625,1.26563,0.304068,0.575513,0.891375,0.444623,-0.474829,14.29,
TD9501,0.060008,28.1917,5.625,0.390625,0.203383,0.600483,1.22731,0.516915,-0.63673,14.3004,
TD9502,0.060007,28.2386,4.73684,1.06579,0.178256,0.575538,0.959316,0.548006,-0.540593,14.3276,
TD9503,0.059924,27.7104,4.73684,1.06579,0.174922,0.575511,0.961158,0.550745,-0.525113,14.067,
TD9504,0.060007,28.2386,4.73684,1.06579,0.266502,0.625485,0.909316,0.473879,-0.530004,14.3493,
TD9505,0.059924,27.7104,4.73684,1.06579,0.261517,0.625563,0.911895,0.478005,-0.512989,14.0897,
TD9506,0.060008,28.1917,4.28571,0.964286,0.203383,0.500403,0.948143,0.514096,-0.971406,14.1218,
TD9507,0.060007,28.2386,4.28571,0.964286,0.266502,0.550477,0.904762,0.465761,-0.898694,14.188,
TD9508,0.059924,27.7104,4.28571,0.964286,0.261517,0.550398,0.90819,0.469865,-0.874784,13.933,
TD9509,0.060007,28.2386,4.28571,0.297619,0.178256,0.600424,1.19148,0.533886,-1.12266,14.2349,
TD9510,0.059924,27.7104,4.28571,0.297619,0.174922,0.60045,1.19371,0.537236,-1.09404,13.9778,
TD9511,0.060007,28.2386,3.91304,0.880435,0.178256,0.450582,0.956783,0.522944,-1.36516,13.9749,
TD9512,0.059924,27.7104,3.91304,0.880435,0.174922,0.450468,0.959391,0.525632,-1.33495,13.7231,
TD9513,0.060008,28.1917,3.91304,0.271739,0.203383,0.475433,1.17696,0.413613,-2.56927,13.4746,
TD9514,0.060008,28.1917,3.91304,0.880435,0.203383,0.525574,0.937739,0.511679,-1.09907,14.1144,
TD9515,0.060007,28.2386,3.91304,0.880435,0.178256,0.575538,0.943435,0.536887,-0.876103,14.2564,
TD9516,0.059924,27.7104,3.91304,0.880435,0.174922,0.575511,0.945,0.539661,-0.853481,13.9981,
TD9517,0.060064,28.4732,5.33333,0.4,0.343879,0.574966,1.23033,0.344108,-0.726731,14.3842,
TD9518,0.060103,27.8538,5.33333,0.4,0.336398,0.575017,1.24227,0.351424,-0.692756,14.0872,
TD9519,0.059994,28.0348,6,0.666667,0.392487,0.574993,0.936933,0.337539,-0.764228,14.0505,
TD9520,0.060062,28.0662,5.66667,1.06667,0.364861,0.574797,0.9612,0.382543,-0.50856,14.2144,
TD9521,0.059994,28.0348,6,0.533333,0.392487,0.599944,0.984267,0.334455,-0.770676,14.0819,
TD9522,0.05991,27.973,6,1.06667,0.225225,0.6,1.02493,0.510811,-0.361261,14.239,
TD9523,0.059994,28.0348,4.41176,0.941176,0.336417,0.525091,1.09394,0.380712,-0.576675,14.1909,
TD9524,0.059994,28.0348,5,1.05882,0.280348,0.525091,1.00229,0.450238,-0.614242,14.1612,
TD9525,0.05991,27.973,5.29412,0.941176,0.27027,0.55,0.988,0.459685,-0.681757,14.1119,
TD9526,0.060064,28.4732,4.41176,1.05882,0.343879,0.549977,1.04812,0.387437,-0.446126,14.4553,
TD9527,0.060103,27.8538,4.41176,1.05882,0.336398,0.549899,1.05471,0.393137,-0.419377,14.1518,
TD9528,0.059994,28.0348,5,0.470588,0.336417,0.599944,1.12388,0.380992,-0.801234,14.1564,
TD9529,0.059868,27.8455,5.29412,0.823529,0.452489,0.60007,0.804706,0.311173,-0.801601,13.9304,
TD9530,0.059868,27.8455,4.41176,0.470529,0.417682,0.649843,1.135,0.310129,-0.511312,14.1845,
TD9531,0.060064,28.4732,4.5,0.9,0.275103,0.450023,0.91095,0.437414,-1.23132,14.0268,
TD9532,0.060103,27.8538,4.5,0.9,0.269119,0.449877,0.9185,0.442252,-1.20094,13.7369,
TD9533,0.059994,28.0348,3.75,0.8,0.308382,0.525091,1.10095,0.400617,-0.745725,14.1724,
TD9534,0.059994,28.0348,4.25,0.6,0.336417,0.550042,1.03045,0.37903,-1.18279,13.9823,
TD9535,0.060062,28.0662,4.25,0.4,0.364861,0.600056,1.06875,0.350267,-1.20713,14.0362,
TD9536,0.059994,28.0348,4.25,0.8,0.336417,0.599944,0.9756,0.40314,-0.787777,14.1682,
TD9537,0.059994,28.0348,4.5,0.3,0.392487,0.625175,1.003,0.327166,-1.33838,13.9167,
TD9538,0.059994,28.0348,4.25,0.4,0.392487,0.625175,1.0409,0.333894,-1.13485,14.0555,
TD9539,0.059994,28.0348,4.5,0.8,0.420521,0.625175,0.8468,0.33866,-0.940847,14.0538,
TD9540,0.05991,27.973,4.25,0.6,0.337838,0.65,1.0305,0.4,-0.714414,14.202,
TD9541,0.05991,27.973,3.63636,0.545455,0.247748,0.525,1.16286,0.441892,-1.17072,14.0529,
TD9542,0.05991,27.973,3.86364,0.545455,0.27027,0.525,1.0875,0.426577,-1.43378,13.9083,
TD9543,0.059994,28.0348,4.09091,0.727273,0.364452,0.550042,0.866682,0.372862,-1.32436,13.8368,
TD9544,0.060064,28.4732,4.09091,0.818182,0.252178,0.549977,0.946091,0.471573,-1.08826,14.2584,
TD9545,0.060103,27.8538,4.09091,0.818182,0.246692,0.549899,0.949864,0.475891,-1.05607,13.9608,
TD9546,0.060062,28.0662,3.63636,0.727273,0.364861,0.574797,0.991864,0.36851,-1.02049,14.1168,
TD9547,0.060064,28.4732,3.40909,0.363636,0.275103,0.599954,1.222,0.418845,-0.655433,14.4833,
TD9548,0.060103,27.8538,3.40909,0.363636,0.269119,0.59991,1.22532,0.42431,-0.61359,14.1794,
TD9549,0.060064,28.4732,3.40909,0.363636,0.320954,0.599954,1.197,0.374828,-0.878725,14.4363,
TD9550,0.060103,27.8538,3.40909,0.363636,0.313972,0.59991,1.202,0.381251,-0.825746,14.1373,
TD9551,0.060062,28.0662,3.40909,0.636364,0.336795,0.600056,1.08354,0.38142,-0.676396,14.2591,
TD9552,0.059868,27.8455,3.86364,0.454545,0.417682,0.625131,0.972136,0.317438,-1.33206,13.8723,
TD9553,0.05991,27.973,2.8,0.56,0.292793,0.5,1.16416,0.375,-1.2973,14.0547,
TD9554,0.05991,27.973,3.4,0.64,0.247748,0.525,1.0196,0.455856,-1.5196,13.9142,
TD9555,0.05991,27.973,3.4,0.48,0.247748,0.55,1.08264,0.448198,-1.63514,13.9223,
TD9556,0.059994,28.0348,3.2,0.72,0.308382,0.550042,0.99336,0.410429,-1.21867,14.0676,
TD9557,0.060062,28.0662,3.6,0.32,0.392927,0.574797,0.89716,0.309009,-2.22313,13.3708,
TD9558,0.059994,28.0348,3.2,0.56,0.364452,0.574993,1.00588,0.356322,-1.49958,13.9731,
TD9559,0.059868,27.8455,2.8,0.64,0.417682,0.575009,1.0212,0.307692,-1.16916,14.015,
TD9560,0.060064,28.4732,3.2,0.56,0.320954,0.625172,1.03476,0.399129,-1.00183,14.4138,
TD9561,0.060103,27.8538,3.2,0.56,0.313972,0.625028,1.0384,0.405024,-0.954474,14.115,
TD9562,0.060062,28.0662,2.8,0.64,0.364861,0.625035,1.0468,0.349986,-0.519787,14.3099,
TD9563,0.060064,28.4732,3.6,0.32,0.275103,0.65016,1.05628,0.439936,-1.49037,14.2744,
TD9564,0.060103,27.8538,3.6,0.32,0.269119,0.649922,1.05968,0.445391,-1.44225,13.9794,
TD9565,0.059994,28.0348,3.4,0.72,0.308382,0.650126,0.94424,0.421643,-0.898234,14.21,
TD9566,0.059994,28.0348,2.96296,0.666667,0.280348,0.50014,1.00293,0.420802,-1.73143,13.8845,
TD9567,0.060062,28.0662,2.77778,0.592593,0.336795,0.524839,1.03489,0.365142,-1.70278,13.9523,
TD9568,0.059994,28.0348,3.14815,0.444444,0.364452,0.574993,0.961926,0.348752,-2.1298,13.6714,
TD9569,0.05991,27.973,2.77778,0.518519,0.247748,0.575,1.10978,0.438964,-0.93491,14.1867,
TD9570,0.059994,28.0348,3.14815,0.444444,0.308382,0.625175,1.02056,0.404822,-1.55901,14.0378,
TD9571,0.059929,28.3688,2.96296,0.518519,0.460993,0.625177,0.908815,0.286525,-1.80284,13.9979,
TD9572,0.060062,28.0662,2.83333,0.4,0.280662,0.49986,0.996233,0.38563,-3.13809,13.2504,
TD9573,0.059994,28.0348,2.33333,0.6,0.392487,0.525091,0.986333,0.319596,-2.02747,13.8503,
TD9574,0.059994,28.0348,2.5,0.2,0.364452,0.574993,1.1145,0.292963,-3.03925,13.577,
TD9575,0.05991,27.973,2.5,0.6,0.27027,0.575,1.02613,0.419369,-1.17793,14.1437,
TD9576,0.059994,28.0348,2.83333,0.333333,0.392487,0.599944,0.939867,0.316512,-2.75189,13.4273,
TD9577,0.05991,27.973,2.83333,0.533333,0.315315,0.6,0.950067,0.395495,-1.95923,13.8534,
TD9578,0.059868,27.8455,2.66667,0.6,0.522102,0.60007,0.752567,0.25757,-2.18378,13.3178,
TD9579,0.059929,28.3688,2.33333,0.333333,0.390071,0.65,1.0905,0.307801,-1.20567,14.3936,
